wekalp_ref,BUSINESS_DATE,LOAN_NUM,MATURITY_DATE,START_DATE,OUTSTANDING_PRINCIPAL_AMOUNT,OUTSTANDING_INTEREST_AMOUNT,CURRENCY,BRANCH,PURPOSE,CUSTOMER_CODE,COUNTERPARTY_TYPE,SECURED_IND,PRODUCT TYPE,CUSTOMER NAME,ORG_DESC,INDUSTRY_DESC,CUSTOMER_TYPE,TOT_OUT_AMT_INR,LR_BUCKET,SYSTEM_ASSET_CLASSIFICATION,Asset Classification ID
wekalp_ref4427,20221231,DEL-GBP-TL-29342-6425,20250331,20200301,187682.17,9154.21,GBP,DEL,LA,CUST-29342,Individual,N,TL,ABC3513,Others,Tea,SMALL,19590632.810450003,Over 10 year and up to 15 years,STANDARD,4
wekalp_ref4428,20221231,DUB-EUR-OD-46898-6426,20250331,20200301,-1764590.11,-8790.34,EUR,DUB,LA,CUST-46898,Financial Institution,Y,OD,ABC9323,Others,Iron and Steel,MICRO,-156296885.96075,15-30 Days,STANDARD,4
wekalp_ref4429,20221231,DEL-GBP-CC-52733-6427,20250331,20200301,1332121.19,10459.42,GBP,DEL,LA,CUST-52733,Financial Institution,Y,CC,ABC6325,Shipping,Railways,SMALL,133623691.66177501,Over 6 Months and upto 1 year,SUB-STANDARD,4
wekalp_ref4430,20221231,MUM-USD-CM-31676-6428,20250331,20200301,1296659.24,12294.61,USD,MUM,LA,CUST-31676,Corporate,N,CM,ABC7119,Aviation,Electronics,MICRO,108283207.24125,2-7 Days,STANDARD,5
wekalp_ref4431,20221231,DEL-INR-CC-59958-6432,20250331,20200301,1039435.49,12648.6,INR,DEL,LA,CUST-59958,Corporate,Y,CC,ABC556,Real Estate,Railways,LARGE,1052084.09,8-14 Days,SUB-STANDARD,3
wekalp_ref4432,20221231,MUM-EUR-OD-72670-6433,20250331,20200301,-1541728.78,-8847.69,EUR,MUM,LA,CUST-72670,Financial Institution,Y,OD,ABC3868,Shipping,Wood,LARGE,-136660057.18345,Over 3 Months and upto 6 months,STANDARD,5
wekalp_ref4433,20221231,DUB-EUR-CC-32926-6434,20250331,20200301,216161.29,2729.06,EUR,DUB,MM,CUST-32926,Overseas Bank,N,CC,ABC932,Individual,Railways,LARGE,19291900.997250002,More than 2 months and upto 3 months,STANDARD,5
wekalp_ref4434,20221231,DUB-USD-TL-46037-6435,20250331,20200301,746383.94,14750.76,USD,DUB,LA,CUST-46037,Corporate,N,TL,ABC6271,Shipping,Wood,MEDIUM,62964868.0575,8-14 Days,SUB-STANDARD,5
wekalp_ref4435,20221231,MUM-EUR-CM-22633-6437,20250331,20200301,1300760.74,4945.93,EUR,MUM,LA,CUST-22633,Financial Institution,N,CM,ABC2558,Housing Finance,Man Made Textiles,MICRO,115078457.36045,Over 6 Months and upto 1 year,STANDARD,5
wekalp_ref4436,20221231,DEL-GBP-OD-59411-6438,20250331,20200301,-127545.96,-11104.11,GBP,DEL,LA,CUST-59411,Individual,N,OD,ABC2849,Agriculture,Railways,SMALL,-13799494.841925,Over 15 years,STANDARD,4
wekalp_ref4437,20221231,DEL-INR-OD-29524-6439,20250331,20200301,-663533.25,-9385.59,INR,DEL,LA,CUST-29524,Financial Institution,Y,OD,ABC3570,Real Estate,Sugar,LARGE,-672918.84,Day - 1,SUB-STANDARD,3
wekalp_ref4438,20221231,DUB-INR-CC-64030-6440,20250331,20200301,275836.72,8009.2,INR,DUB,LA,CUST-64030,Cooperative Bank,N,CC,ABC1001,Real Estate,Wood,SMALL,283845.92,Over 3 Years and upto 5 years,STANDARD,2
wekalp_ref4439,20221231,DEL-EUR-CC-72176-6441,20250331,20200301,1583000.86,5379.02,EUR,DEL,LA,CUST-72176,Individual,N,CC,ABC6292,Shipping,Railways,LARGE,139991860.72380003,Over 7 years and up to 10 years,STANDARD,3
wekalp_ref4440,20221231,MUM-USD-OD-27344-6442,20250331,20200301,-1318877.34,-10344.72,USD,MUM,MM,CUST-27344,Financial Institution,N,OD,ABC4529,Individual,Electronics,LARGE,-109959894.9135,Over 7 years and up to 10 years,SUB-STANDARD,3
wekalp_ref4441,20221231,DUB-INR-CM-37460-6443,20250331,20200301,1067044.47,18421.15,INR,DUB,MM,CUST-37460,Financial Institution,N,CM,ABC8818,Agriculture,Man Made Textiles,LARGE,1085465.6199999999,More than 2 months and upto 3 months,STANDARD,3
wekalp_ref4442,20221231,DUB-USD-OD-41628-6444,20250331,20200301,-219873.21,-14167.38,USD,DUB,MM,CUST-41628,Financial Institution,N,OD,ABC631,Individual,Tea,LARGE,-19361007.807749998,15-30 Days,SUB-STANDARD,5
wekalp_ref4443,20221231,MUM-EUR-TL-11203-6446,20250331,20200301,891945.64,6197.73,EUR,MUM,LA,CUST-11203,Cooperative Bank,Y,TL,ABC3476,Aviation,Food Processing,MEDIUM,79157865.91495,Over 15 years,SUB-STANDARD,5
wekalp_ref4444,20221231,DEL-EUR-CM-54494-6447,20250331,20200301,1512007.74,8553.03,EUR,DEL,MM,CUST-54494,Overseas Bank,Y,CM,ABC3653,Others,Electronics,LARGE,134014623.46395001,Over 7 years and up to 10 years,STANDARD,4
wekalp_ref4445,20221231,MUM-GBP-TL-76193-6448,20250331,20200301,853539.07,19750.09,GBP,MUM,LA,CUST-76193,Cooperative Bank,Y,TL,ABC7876,Agriculture,Tea,MEDIUM,86916286.87189999,More than 2 months and upto 3 months,STANDARD,5
wekalp_ref4446,20221231,DEL-INR-OD-60955-6450,20250331,20200301,-892155.27,-6622.91,INR,DEL,LA,CUST-60955,Cooperative Bank,Y,OD,ABC9874,Software,Man Made Textiles,MICRO,-898778.18,Over 5 years and upto 7 years,STANDARD,5
wekalp_ref4447,20221231,DEL-GBP-TL-10100-6451,20250331,20200301,1247457.06,12164.09,GBP,DEL,LA,CUST-10100,Individual,Y,TL,ABC986,Tourism,Wood,MEDIUM,125366944.00662503,Day - 1,STANDARD,5
wekalp_ref4448,20221231,DUB-USD-CC-27288-6452,20250331,20200301,1078987.08,13299.22,USD,DUB,LA,CUST-27288,Overseas Bank,Y,CC,ABC3129,Transport,Wood,LARGE,90359384.1675,Over 6 Months and upto 1 year,SUB-STANDARD,5
wekalp_ref4449,20221231,MUM-EUR-TL-49964-6454,20250331,20200301,1898642.31,17554.97,EUR,MUM,MM,CUST-49964,Financial Institution,N,TL,ABC9322,Individual,Telecommunication,MEDIUM,168884047.2728,Day - 1,SUB-STANDARD,2
wekalp_ref4450,20221231,DEL-EUR-OD-56344-6455,20250331,20200301,-1120844.52,-7928.12,EUR,DEL,LA,CUST-56344,Corporate,N,OD,ABC3487,Tourism,Food Processing,LARGE,-99484376.62640002,8-14 Days,STANDARD,5
wekalp_ref4451,20221231,DEL-GBP-CC-26208-6456,20250331,20200301,1164410.59,2847.71,GBP,DEL,LA,CUST-26208,Financial Institution,N,CC,ABC7118,Shipping,Leather,SMALL,116174300.45324999,15-30 Days,STANDARD,5
wekalp_ref4452,20221231,MUM-GBP-TL-16044-6457,20250331,20200301,224662.9,6856.27,GBP,MUM,LA,CUST-16044,Financial Institution,Y,TL,ABC1906,Real Estate,Leather,SMALL,23042524.192175,Over 5 years and upto 7 years,STANDARD,5
wekalp_ref4453,20221231,DUB-USD-TL-22425-6459,20250331,20200301,1241508.5,17980.15,USD,DUB,LA,CUST-22425,Financial Institution,Y,TL,ABC2807,Software,Sugar,MEDIUM,104191198.57124999,31 Days and upto 2 months,STANDARD,3
wekalp_ref4454,20221231,DEL-EUR-CC-58791-6460,20250331,20200301,863191.64,18211.53,EUR,DEL,MM,CUST-58791,Cooperative Bank,Y,CC,ABC9436,Agriculture,Others,SMALL,77682468.38795,Over 7 years and up to 10 years,STANDARD,4
wekalp_ref4455,20221231,MUM-GBP-CC-47125-6461,20250331,20200301,1037881.11,7580.06,GBP,MUM,LA,CUST-47125,Financial Institution,Y,CC,ABC7303,Aviation,Electronics,MICRO,104052136.597175,8-14 Days,STANDARD,4
wekalp_ref4456,20221231,DUB-GBP-CM-74007-6464,20250331,20200301,1285948.67,8323.63,GBP,DUB,LA,CUST-74007,Financial Institution,Y,CM,ABC6677,Housing Finance,Others,MICRO,128815686.33824998,Over 6 Months and upto 1 year,STANDARD,5
wekalp_ref4457,20221231,MUM-GBP-TL-76835-6466,20250331,20200301,952196.55,10109.39,GBP,MUM,LA,CUST-76835,Individual,N,TL,ABC9620,Individual,Fertilizer,LARGE,95775904.44335,31 Days and upto 2 months,STANDARD,4
wekalp_ref4458,20221231,DUB-INR-OD-52060-6467,20250331,20200301,-409752.47,-10295.28,INR,DUB,MM,CUST-52060,Cooperative Bank,Y,OD,ABC3440,Real Estate,Railways,SMALL,-420047.75,More than 2 months and upto 3 months,STANDARD,4
wekalp_ref4459,20221231,MUM-GBP-CM-21606-6468,20250331,20200301,1212129.58,15001.92,GBP,MUM,LA,CUST-21606,Corporate,N,CM,ABC741,Tourism,Railways,SMALL,122133330.36625001,Over 3 Months and upto 6 months,SUB-STANDARD,4
wekalp_ref4460,20221231,DUB-USD-CM-23605-6469,20250331,20200301,1057202.06,16708.57,USD,DUB,MM,CUST-23605,Financial Institution,N,CM,ABC5946,Agriculture,Sugar,MICRO,88839256.86675,Day - 1,STANDARD,3
wekalp_ref4461,20221231,DUB-USD-OD-46790-6470,20250331,20200301,-1442721.27,-2950.55,USD,DUB,LA,CUST-46790,Financial Institution,N,OD,ABC2905,Real Estate,Food Processing,LARGE,-119593201.30950001,Over 15 years,STANDARD,5
wekalp_ref4462,20221231,DEL-EUR-OD-74064-6471,20250331,20200301,-1666927.35,-2551.08,EUR,DEL,MM,CUST-74064,Overseas Bank,Y,OD,ABC1799,Agriculture,Electronics,SMALL,-147139481.42805,Over 3 Months and upto 6 months,SUB-STANDARD,2
wekalp_ref4463,20221231,DUB-USD-CC-27302-6475,20250331,20200301,389822.42,15251.09,USD,DUB,LA,CUST-27302,Individual,Y,CC,ABC563,Agriculture,Others,MEDIUM,33509706.114749998,More than 2 months and upto 3 months,STANDARD,5
wekalp_ref4464,20221231,DEL-INR-OD-54298-6476,20250331,20200301,-61668.83,-4698.73,INR,DEL,LA,CUST-54298,Overseas Bank,Y,OD,ABC5378,Transport,Railways,LARGE,-66367.56,Over 7 years and up to 10 years,DOUBTFUL,3
wekalp_ref4465,20221231,MUM-USD-CC-60348-6477,20250331,20200301,640033.67,12743.52,USD,MUM,LA,CUST-60348,Individual,Y,CC,ABC7342,Shipping,Man Made Textiles,MEDIUM,54000993.04275,31 Days and upto 2 months,SUB-STANDARD,4
wekalp_ref4466,20221231,DUB-INR-CM-54808-6480,20250331,20200301,974738.98,9120.6,INR,DUB,LA,CUST-54808,Overseas Bank,Y,CM,ABC382,Transport,Fertilizer,MICRO,983859.58,Over 1 Year and upto 3 years,STANDARD,4
wekalp_ref4467,20221231,DEL-GBP-OD-74835-6481,20250331,20200301,-923948.81,-7572.15,GBP,DEL,LA,CUST-74835,Individual,N,OD,ABC3612,Aviation,Wood,SMALL,-92711952.34640001,Over 3 Years and upto 5 years,STANDARD,3
wekalp_ref4468,20221231,MUM-GBP-OD-34424-6482,20250331,20200301,-619755.57,-17764.6,GBP,MUM,MM,CUST-34424,Cooperative Bank,Y,OD,ABC1743,Housing Finance,Tea,MEDIUM,-63450788.719675,Over 15 years,SUB-STANDARD,4
wekalp_ref4469,20221231,DUB-EUR-OD-67939-6483,20250331,20200301,-455331.72,-5153.57,EUR,DUB,LA,CUST-67939,Financial Institution,N,OD,ABC5358,Individual,Telecommunication,SMALL,-40584871.03415,Over 3 Years and upto 5 years,STANDARD,5
wekalp_ref4470,20221231,DEL-USD-OD-53188-6484,20250331,20200301,-1459680.99,-15266.91,USD,DEL,LA,CUST-53188,Corporate,Y,OD,ABC7719,Others,Man Made Textiles,MEDIUM,-122015065.02749997,Over 10 year and up to 15 years,STANDARD,5
wekalp_ref4471,20221231,DUB-EUR-CM-39899-6486,20250331,20200301,830725.72,11131.79,EUR,DUB,LA,CUST-39899,Overseas Bank,N,CM,ABC4945,Real Estate,Man Made Textiles,SMALL,74197111.64385,Over 3 Years and upto 5 years,SUB-STANDARD,5
wekalp_ref4472,20221231,MUM-EUR-CM-37520-6490,20250331,20200301,324313.13,9160.15,EUR,MUM,MM,CUST-37520,Cooperative Bank,N,CM,ABC8808,Others,Iron and Steel,MICRO,29390667.532800008,2-7 Days,STANDARD,2
wekalp_ref4473,20221231,MUM-GBP-TL-15626-6491,20250331,20200301,1204231.13,5507.56,GBP,MUM,LA,CUST-15626,Cooperative Bank,Y,TL,ABC5135,Transport,Wood,LARGE,120402267.46897501,Over 15 years,STANDARD,5
wekalp_ref4474,20221231,DUB-USD-CC-22443-6492,20250331,20200301,702950.36,10597.85,USD,DUB,LA,CUST-22443,Individual,N,CC,ABC4080,Software,Man Made Textiles,MICRO,59028275.672249995,Over 7 years and up to 10 years,SUB-STANDARD,4
wekalp_ref4475,20221231,DEL-INR-OD-57360-6493,20250331,20200301,-1590851.85,-17705.27,INR,DEL,LA,CUST-57360,Individual,Y,OD,ABC1741,Others,Leather,MEDIUM,-1608557.12,Over 15 years,STANDARD,3
wekalp_ref4476,20221231,MUM-USD-CM-35756-6494,20250331,20200301,139923.63,2972.3,USD,MUM,LA,CUST-35756,Corporate,N,CM,ABC1849,Tourism,Tea,SMALL,11821065.809249999,15-30 Days,STANDARD,5
wekalp_ref4477,20221231,MUM-EUR-TL-70474-6496,20250331,20200301,1125701.46,12603.11,EUR,MUM,LA,CUST-70474,Individual,Y,TL,ABC4121,Agriculture,Railways,MICRO,100324473.27695002,Over 3 Years and upto 5 years,SUB-STANDARD,5
wekalp_ref4478,20221231,DUB-USD-OD-20349-6499,20250331,20200301,-1619892.61,-9170.04,USD,DUB,LA,CUST-20349,Corporate,N,OD,ABC6583,Shipping,Leather,SMALL,-134764207.72125,15-30 Days,STANDARD,5
wekalp_ref4479,20221231,DUB-EUR-CC-71402-6500,20250331,20200301,496874.73,15792.95,EUR,DUB,LA,CUST-71402,Corporate,N,CC,ABC2981,Software,Telecommunication,MICRO,45183965.9768,Over 7 years and up to 10 years,STANDARD,3
wekalp_ref4480,20221231,MUM-EUR-OD-64962-6501,20250331,20200301,-420289.01,-4097.54,EUR,MUM,LA,CUST-64962,Overseas Bank,Y,OD,ABC9960,Tourism,Telecommunication,MICRO,-37403308.58425,31 Days and upto 2 months,STANDARD,1
wekalp_ref4481,20221231,DEL-INR-OD-76860-6502,20250331,20200301,-721428.86,-15316.35,INR,DEL,LA,CUST-76860,Corporate,N,OD,ABC7102,Tourism,Iron and Steel,MEDIUM,-736745.21,More than 2 months and upto 3 months,STANDARD,3
wekalp_ref4482,20221231,MUM-USD-CC-23503-6503,20250331,20200301,1124592.03,5272.23,USD,MUM,LA,CUST-23503,Individual,N,CC,ABC5988,Individual,Others,SMALL,93468020.9085,15-30 Days,SUB-STANDARD,5
wekalp_ref4483,20221231,DEL-INR-CC-76958-6504,20250331,20200301,1354068.37,14280.1,INR,DEL,LA,CUST-76958,Corporate,Y,CC,ABC5796,Software,Leather,MEDIUM,1368348.4700000002,Over 15 years,STANDARD,4
wekalp_ref4484,20221231,DUB-GBP-CC-71628-6505,20250331,20200301,1179491.61,4014.49,GBP,DUB,LA,CUST-71628,Cooperative Bank,N,CC,ABC3695,Real Estate,Fertilizer,SMALL,117791403.36775002,Over 1 Year and upto 3 years,STANDARD,5
wekalp_ref4485,20221231,DUB-USD-CM-64253-6506,20250331,20200301,503021.04,16020.37,USD,DUB,LA,CUST-64253,Individual,N,CM,ABC9731,Agriculture,Leather,LARGE,42937700.642249994,Over 7 years and up to 10 years,STANDARD,2
wekalp_ref4486,20221231,DEL-INR-CM-10277-6509,20250331,20200301,887674.07,7568.2,INR,DEL,LA,CUST-10277,Corporate,N,CM,ABC791,Housing Finance,Man Made Textiles,LARGE,895242.2699999999,Over 6 Months and upto 1 year,SUB-STANDARD,4
wekalp_ref4487,20221231,DUB-INR-TL-76582-6511,20250331,20200301,1193176.46,10109.39,INR,DUB,LA,CUST-76582,Cooperative Bank,Y,TL,ABC6582,Others,Railways,MEDIUM,1203285.8499999999,Day - 1,STANDARD,4
wekalp_ref4488,20221231,DUB-INR-CM-19531-6512,20250331,20200301,1062045.15,2032.95,INR,DUB,LA,CUST-19531,Cooperative Bank,N,CM,ABC9107,Software,Others,SMALL,1064078.0999999999,Over 15 years,STANDARD,5
wekalp_ref4489,20221231,MUM-EUR-OD-55307-6514,20250331,20200301,-1825562.84,-5653.9,EUR,MUM,LA,CUST-55307,Corporate,Y,OD,ABC2511,Software,Tea,SMALL,-161394287.3799,2-7 Days,STANDARD,4
wekalp_ref4490,20221231,DEL-USD-CC-19842-6517,20250331,20200301,559358.32,14790.32,USD,DEL,LA,CUST-19842,Individual,N,CC,ABC1847,Tourism,Iron and Steel,SMALL,47496446.24399999,Over 3 Months and upto 6 months,STANDARD,2
wekalp_ref4491,20221231,DUB-GBP-CM-66478-6519,20250331,20200301,1758036.41,11096.2,GBP,DUB,LA,CUST-66478,Corporate,Y,CM,ABC6055,Individual,Fertilizer,LARGE,176077345.841775,2-7 Days,STANDARD,4
wekalp_ref4492,20221231,MUM-GBP-TL-15516-6520,20250331,20200301,617255.91,19599.79,GBP,MUM,LA,CUST-15516,Corporate,N,TL,ABC7083,Agriculture,Wood,LARGE,63384655.68175,More than 2 months and upto 3 months,DOUBTFUL,4
wekalp_ref4493,20221231,DEL-GBP-CM-52428-6522,20250331,20200301,1952363.25,15122.55,GBP,DEL,MM,CUST-52428,Financial Institution,N,CM,ABC201,Software,Food Processing,SMALL,195818942.9595,2-7 Days,STANDARD,5
wekalp_ref4494,20221231,MUM-GBP-OD-21038-6526,20250331,20200301,-1945194.52,-13137.06,GBP,MUM,MM,CUST-21038,Overseas Bank,Y,OD,ABC1846,Aviation,Wood,MEDIUM,-194907846.32845002,Over 3 Years and upto 5 years,STANDARD,4
wekalp_ref4495,20221231,MUM-USD-CC-11655-6527,20250331,20200301,162297.96,2958.46,USD,MUM,LA,CUST-11655,Cooperative Bank,Y,CC,ABC8359,Others,Telecommunication,MEDIUM,13670837.344499998,Day - 1,SUB-STANDARD,4
wekalp_ref4496,20221231,MUM-INR-CC-58808-6528,20250331,20200301,618015.3,11195.08,INR,MUM,LA,CUST-58808,Financial Institution,N,CC,ABC250,Software,Food Processing,MEDIUM,629210.38,Over 10 year and up to 15 years,STANDARD,3
wekalp_ref4497,20221231,MUM-INR-CM-50214-6529,20250331,20200301,1692926.59,14784.38,INR,MUM,LA,CUST-50214,Corporate,N,CM,ABC462,Aviation,Others,SMALL,1707710.97,Over 3 Months and upto 6 months,STANDARD,4
wekalp_ref4498,20221231,DEL-USD-CC-16339-6530,20250331,20200301,1709465.09,8333.52,USD,DEL,LA,CUST-16339,Corporate,N,CC,ABC715,Tourism,Railways,MEDIUM,142104890.01225,2-7 Days,SUB-STANDARD,5
wekalp_ref4499,20221231,MUM-GBP-CC-39392-6531,20250331,20200301,1364118.42,16935.99,GBP,MUM,LA,CUST-39392,Overseas Bank,Y,CC,ABC709,Others,Others,SMALL,137452892.791275,Over 6 Months and upto 1 year,STANDARD,4
wekalp_ref4500,20221231,DEL-INR-OD-30078-6533,20250331,20200301,-381965.5,-4678.95,INR,DEL,LA,CUST-30078,Cooperative Bank,N,OD,ABC6391,Aviation,Man Made Textiles,MEDIUM,-386644.45,More than 2 months and upto 3 months,STANDARD,5
wekalp_ref4501,20221231,DEL-USD-CM-34489-6535,20250331,20200301,801724.52,3272.89,USD,DEL,LA,CUST-34489,Individual,N,CM,ABC2589,Agriculture,Wood,MEDIUM,66593410.742249995,Over 3 Years and upto 5 years,STANDARD,5
wekalp_ref4502,20221231,MUM-USD-TL-53526-6536,20250331,20200301,1744035.15,2578.76,USD,MUM,LA,CUST-53526,Cooperative Bank,N,TL,ABC1730,Software,Electronics,LARGE,144488635.70474997,More than 2 months and upto 3 months,STANDARD,5
wekalp_ref4503,20221231,MUM-USD-CC-60082-6538,20250331,20200301,536891.04,7394.17,USD,MUM,MM,CUST-60082,Financial Institution,N,CC,ABC7637,Aviation,Others,MEDIUM,45025993.997250006,Over 6 Months and upto 1 year,STANDARD,3
wekalp_ref4504,20221231,DEL-GBP-OD-53522-6540,20250331,20200301,-1626347.43,-14001.26,GBP,DEL,LA,CUST-53522,Individual,N,OD,ABC4203,Software,Tea,MICRO,-163259804.243975,31 Days and upto 2 months,STANDARD,4
wekalp_ref4505,20221231,DEL-EUR-TL-74008-6541,20250331,20200301,1949199.12,18187.8,EUR,DEL,LA,CUST-74008,Corporate,Y,TL,ABC7268,Software,Tea,MICRO,173395646.19420004,Over 3 Years and upto 5 years,STANDARD,4
wekalp_ref4506,20221231,DUB-GBP-CC-48160-6542,20250331,20200301,264089.9,14827.89,GBP,DUB,LA,CUST-48160,Corporate,N,CC,ABC5068,Software,Railways,LARGE,27759990.344225004,Over 1 Year and upto 3 years,SUB-STANDARD,3
wekalp_ref4507,20221231,DEL-USD-CM-51360-6543,20250331,20200301,1062383.32,14254.39,USD,DEL,LA,CUST-51360,Cooperative Bank,Y,CM,ABC9457,Agriculture,Food Processing,MICRO,89064854.55974999,2-7 Days,STANDARD,4
wekalp_ref4508,20221231,MUM-USD-TL-38460-6544,20250331,20200301,952653.37,11727.05,USD,MUM,MM,CUST-38460,Cooperative Bank,N,TL,ABC9355,Tourism,Tea,SMALL,79778370.2445,Day - 1,STANDARD,3
wekalp_ref4509,20221231,MUM-EUR-TL-18240-6547,20250331,20200301,28148.86,4829.25,EUR,MUM,MM,CUST-18240,Overseas Bank,Y,TL,ABC8258,Agriculture,Others,MICRO,2906525.7248500003,8-14 Days,SUB-STANDARD,5
wekalp_ref4510,20221231,MUM-GBP-CM-73015-6548,20250331,20200301,64219.91,16239.88,GBP,MUM,LA,CUST-73015,Overseas Bank,Y,CM,ABC6455,Real Estate,Telecommunication,MICRO,8007961.749225002,15-30 Days,STANDARD,5
wekalp_ref4511,20221231,DEL-EUR-TL-20749-6549,20250331,20200301,967034.33,5495.69,EUR,DEL,LA,CUST-20749,Cooperative Bank,Y,TL,ABC2780,Individual,Electronics,MEDIUM,85713933.3127,Over 15 years,STANDARD,2
wekalp_ref4512,20221231,MUM-USD-TL-50693-6551,20250331,20200301,1501617.54,3263.01,USD,MUM,LA,CUST-50693,Overseas Bank,Y,TL,ABC857,Tourism,Tea,MICRO,124491243.49875,Over 15 years,SUB-STANDARD,2
wekalp_ref4513,20221231,MUM-INR-OD-10786-6552,20250331,20200301,-398743.28,-19364.46,INR,MUM,MM,CUST-10786,Cooperative Bank,Y,OD,ABC3060,Individual,Electronics,SMALL,-418107.74,Over 15 years,SUB-STANDARD,3
wekalp_ref4514,20221231,DEL-EUR-TL-48870-6554,20250331,20200301,1515814.58,14543.12,EUR,DEL,MM,CUST-48870,Overseas Bank,N,TL,ABC8127,Agriculture,Sugar,SMALL,134878075.88950002,Over 3 Months and upto 6 months,SUB-STANDARD,4
wekalp_ref4515,20221231,DEL-USD-CM-33611-6558,20250331,20200301,1222203.37,16129.14,USD,DEL,LA,CUST-33611,Cooperative Bank,Y,CM,ABC8020,Others,Tea,MEDIUM,102441056.88974999,Over 3 Months and upto 6 months,STANDARD,5
wekalp_ref4516,20221231,DUB-USD-TL-20599-6559,20250331,20200301,656550.42,5770.58,USD,DUB,LA,CUST-20599,Overseas Bank,Y,TL,ABC7044,Real Estate,Railways,MEDIUM,54790504.724999994,2-7 Days,SUB-STANDARD,5
wekalp_ref4517,20221231,DEL-USD-CC-76920-6561,20250331,20200301,794391.65,17995.97,USD,DEL,LA,CUST-76920,Overseas Bank,Y,CC,ABC7022,Tourism,Others,SMALL,67204765.8645,31 Days and upto 2 months,SUB-STANDARD,4
wekalp_ref4518,20221231,MUM-INR-CC-53920-6562,20250331,20200301,854816.59,6802.87,INR,MUM,MM,CUST-53920,Overseas Bank,Y,CC,ABC281,Individual,Leather,SMALL,861619.46,Over 3 Years and upto 5 years,DOUBTFUL,5
wekalp_ref4519,20221231,MUM-USD-CC-38420-6563,20250331,20200301,436894.74,10613.67,USD,MUM,LA,CUST-38420,Cooperative Bank,Y,CC,ABC1591,Shipping,Sugar,SMALL,37020133.21725,Over 3 Months and upto 6 months,STANDARD,4
wekalp_ref4520,20221231,MUM-USD-OD-33401-6564,20250331,20200301,-985633.47,-8070.5,USD,MUM,LA,CUST-33401,Financial Institution,N,OD,ABC2960,Transport,Food Processing,MEDIUM,-82204160.91825,31 Days and upto 2 months,STANDARD,3
wekalp_ref4521,20221231,DUB-USD-OD-42822-6567,20250331,20200301,-771253.97,-17327.55,USD,DUB,LA,CUST-42822,Individual,Y,OD,ABC3949,Aviation,Leather,LARGE,-65235406.242,Over 10 year and up to 15 years,STANDARD,5
wekalp_ref4522,20221231,DEL-EUR-OD-55033-6568,20250331,20200301,-676684.15,-11659.81,EUR,DEL,MM,CUST-55033,Financial Institution,N,OD,ABC986,Shipping,Fertilizer,SMALL,-60667194.914600015,8-14 Days,STANDARD,5
wekalp_ref4523,20221231,DEL-EUR-OD-76700-6570,20250331,20200301,-1922157.7,-4684.89,EUR,DEL,LA,CUST-76700,Corporate,N,OD,ABC2624,Software,Iron and Steel,MICRO,-169822271.66965,15-30 Days,STANDARD,4
wekalp_ref4524,20221231,DUB-GBP-TL-54890-6571,20250331,20200301,272383.87,7067.87,GBP,DUB,LA,CUST-54890,Financial Institution,Y,TL,ABC6950,Agriculture,Sugar,SMALL,27813133.05285,15-30 Days,STANDARD,5
wekalp_ref4525,20221231,DUB-GBP-CM-34037-6572,20250331,20200301,1683058.47,10273.52,GBP,DUB,LA,CUST-34037,Corporate,Y,CM,ABC8597,Others,Railways,SMALL,168533099.634725,Day - 1,SUB-STANDARD,5
wekalp_ref4526,20221231,DEL-EUR-OD-35451-6575,20250331,20200301,-123321.85,-8290.01,EUR,DEL,MM,CUST-35451,Overseas Bank,Y,OD,ABC6421,Shipping,Leather,MEDIUM,-11599611.281100001,Over 3 Months and upto 6 months,SUB-STANDARD,4
wekalp_ref4527,20221231,DEL-INR-CM-56936-6576,20250331,20200301,1367142.14,8560.94,INR,DEL,LA,CUST-56936,Cooperative Bank,Y,CM,ABC3707,Software,Food Processing,SMALL,1375703.0799999998,Over 1 Year and upto 3 years,STANDARD,4
wekalp_ref4528,20221231,MUM-INR-OD-38676-6577,20250331,20200301,-1186519.93,-19676.91,INR,MUM,MM,CUST-38676,Financial Institution,Y,OD,ABC3532,Shipping,Telecommunication,MEDIUM,-1206196.8399999999,Over 5 years and upto 7 years,SUB-STANDARD,5
wekalp_ref4529,20221231,DEL-EUR-CM-32695-6580,20250331,20200301,986390.88,11424.48,EUR,DEL,LA,CUST-32695,Cooperative Bank,Y,CM,ABC270,Others,Leather,LARGE,87942456.7536,More than 2 months and upto 3 months,STANDARD,4
wekalp_ref4530,20221231,MUM-GBP-OD-19293-6582,20250331,20200301,-1963957.8,-3907.7,GBP,MUM,LA,CUST-19293,Financial Institution,N,OD,ABC1607,Agriculture,Fertilizer,SMALL,-195856733.55125,15-30 Days,STANDARD,4
wekalp_ref4531,20221231,DEL-EUR-CC-52780-6586,20250331,20200301,147025.12,9037.54,EUR,DEL,LA,CUST-52780,Cooperative Bank,N,CC,ABC5582,Shipping,Wood,MICRO,13754582.5391,More than 2 months and upto 3 months,SUB-STANDARD,4
wekalp_ref4532,20221231,DUB-INR-CM-18197-6587,20250331,20200301,1351568.71,13595.86,INR,DUB,LA,CUST-18197,Corporate,N,CM,ABC5350,Others,Electronics,LARGE,1365164.57,Over 3 Months and upto 6 months,SUB-STANDARD,4
